record_ID,units_sold
226787,21.0
226788,11.0
226789,17.0
226790,19.0
226791,71.0
226792,46.0
226795,21.0
226796,39.0
226797,49.0
226799,51.0
226800,38.0
226801,36.0
226803,40.0
226807,18.0
226810,132.0
226811,82.0
226812,40.0
226814,47.0
226815,54.0
226816,58.0
226820,71.0
226821,52.0
226822,53.0
226823,59.0
226824,46.0
226825,29.0
226828,43.0
226830,211.0
226831,118.0
226832,57.0
226835,55.0
226836,69.0
226837,125.0
226839,117.0
226840,62.0
226841,80.0
226842,46.0
226843,22.0
226845,79.0
226846,75.0
226847,39.0
226848,21.0
226849,22.0
226850,41.0
226851,7.0
226852,23.0
226855,236.0
226856,175.0
226857,65.0
226858,14.0
226860,78.0
226861,86.0
226862,127.0
226865,117.0
226866,69.0
226867,89.0
226868,24.0
226869,12.0
226871,81.0
226872,56.0
226873,37.0
226874,13.0
226875,23.0
226876,37.0
226877,22.0
226881,18.0
226882,12.0
226883,8.0
226884,9.0
226885,13.0
226886,29.0
226887,22.0
226890,74.0
226891,29.0
226892,28.0
226893,9.0
226894,30.0
226896,31.0
226899,18.0
226901,20.0
226902,29.0
226904,10.0
226905,18.0
226906,19.0
226909,50.0
226910,39.0
226911,15.0
226914,21.0
226915,45.0
226916,30.0
226918,16.0
226919,14.0
226920,15.0
226923,12.0
226925,22.0
226927,18.0
226929,16.0
226933,121.0
226934,79.0
226935,44.0
226936,42.0
226937,50.0
226938,70.0
226942,60.0
226943,46.0
226944,57.0
226945,23.0
226946,10.0
226947,51.0
226948,42.0
226950,14.0
226951,18.0
226952,27.0
226955,63.0
226956,33.0
226959,39.0
226960,38.0
226963,55.0
226964,30.0
226965,44.0
226968,36.0
226969,21.0
226970,11.0
226973,18.0
226976,147.0
226977,88.0
226978,44.0
226980,42.0
226981,53.0
226982,80.0
226984,92.0
226985,52.0
226986,62.0
226987,25.0
226989,46.0
226990,41.0
226991,21.0
226993,16.0
226994,26.0
226996,18.0
226997,21.0
227002,22.0
227003,19.0
227006,12.0
227007,62.0
227008,47.0
227009,19.0
227010,10.0
227012,16.0
227014,30.0
227016,13.0
227019,33.0
227020,34.0
227023,14.0
227024,23.0
227026,60.0
227027,24.0
227028,41.0
227029,28.0
227030,14.0
227031,41.0
227032,42.0
227033,29.0
227035,11.0
227036,17.0
227038,11.0
227039,17.0
227040,16.0
227044,17.0
227045,40.0
227046,24.0
227047,13.0
227048,14.0
227049,13.0
227050,49.0
227051,37.0
227052,32.0
227054,29.0
227055,30.0
227056,19.0
227059,156.0
227060,93.0
227061,51.0
227062,30.0
227063,18.0
227064,88.0
227065,113.0
227066,114.0
227068,9.0
227069,21.0
227070,180.0
227071,99.0
227072,134.0
227073,41.0
227074,17.0
227077,73.0
227078,96.0
227079,43.0
227081,32.0
227082,45.0
227083,6.0
227084,29.0
227085,31.0
227087,61.0
227088,45.0
227089,23.0
227091,50.0
227092,54.0
227093,57.0
227094,28.0
227097,49.0
227098,67.0
227099,52.0
227100,61.0
227101,35.0
227102,26.0
227104,29.0
227105,24.0
227106,101.0
227107,73.0
227108,28.0
227109,43.0
227110,48.0
227111,63.0
227115,71.0
227116,74.0
227117,57.0
227118,72.0
227119,75.0
227123,27.0
227124,5.0
227126,227.0
227127,151.0
227128,71.0
227131,106.0
227132,111.0
227133,133.0
227134,14.0
227137,172.0
227138,95.0
227139,134.0
227140,40.0
227144,91.0
227145,112.0
227146,57.0
227148,30.0
227149,48.0
227150,26.0
227153,69.0
227154,60.0
227155,22.0
227156,20.0
227157,34.0
227158,31.0
227159,15.0
227160,17.0
227161,20.0
227162,128.0
227163,41.0
227164,52.0
227165,36.0
227166,21.0
227168,55.0
227169,96.0
227170,60.0
227172,20.0
227173,30.0
227174,5.0
227176,14.0
227180,30.0
227181,23.0
227182,11.0
227183,15.0
227184,65.0
227185,36.0
227186,29.0
227187,7.0
227188,31.0
227189,80.0
227190,38.0
227193,17.0
227195,42.0
227196,48.0
227198,18.0
227199,37.0
227200,31.0
227202,19.0
227204,46.0
227205,30.0
227206,24.0
227208,23.0
227209,29.0
227210,14.0
227213,48.0
227214,47.0
227215,8.0
227217,25.0
227218,42.0
227219,44.0
227220,17.0
227221,24.0
227222,25.0
227223,75.0
227224,28.0
227225,37.0
227226,21.0
227227,12.0
227228,42.0
227229,35.0
227230,29.0
227232,14.0
227233,18.0
227235,160.0
227236,115.0
227237,26.0
227238,61.0
227239,63.0
227240,84.0
227242,14.0
227243,86.0
227244,28.0
227245,65.0
227246,21.0
227247,12.0
227248,47.0
227249,54.0
227252,27.0
227253,29.0
227259,72.0
227260,49.0
227261,16.0
227262,56.0
227263,38.0
227264,84.0
227268,81.0
227269,44.0
227270,62.0
227271,45.0
227272,38.0
227275,21.0
227276,5.0
227277,45.0
227278,31.0
227279,15.0
227280,44.0
227281,66.0
227282,33.0
227286,84.0
227287,58.0
227288,78.0
227289,43.0
227290,138.0
227291,56.0
227293,33.0
227294,36.0
227297,43.0
227299,13.0
227300,28.0
227301,24.0
227302,6.0
227305,70.0
227306,19.0
227307,44.0
227308,21.0
227309,13.0
227310,37.0
227311,50.0
227312,31.0
227313,8.0
227314,14.0
227315,18.0
227317,11.0
227319,149.0
227320,103.0
227321,51.0
227324,66.0
227325,78.0
227326,65.0
227329,106.0
227330,51.0
227331,71.0
227332,20.0
227333,11.0
227335,55.0
227336,52.0
227337,33.0
227339,23.0
227340,34.0
227342,12.0
227345,20.0
227346,55.0
227347,28.0
227349,23.0
227350,31.0
227351,60.0
227355,86.0
227356,26.0
227357,45.0
227358,24.0
227359,14.0
227360,39.0
227361,41.0
227362,31.0
227365,22.0
227366,13.0
227367,12.0
227368,16.0
227369,17.0
227370,22.0
227371,30.0
227372,26.0
227376,29.0
227377,41.0
227380,16.0
227381,12.0
227384,168.0
227385,97.0
227386,41.0
227389,85.0
227390,92.0
227391,111.0
227394,33.0
227395,98.0
227396,72.0
227397,81.0
227398,27.0
227399,11.0
227400,74.0
227401,57.0
227402,36.0
227404,28.0
227405,31.0
227406,20.0
227409,70.0
227410,72.0
227411,25.0
227412,7.0
227414,24.0
227415,51.0
227416,56.0
227417,19.0
227418,29.0
227419,21.0
227420,68.0
227421,38.0
227422,46.0
227423,24.0
227424,16.0
227425,48.0
227426,45.0
227427,31.0
227428,10.0
227429,16.0
227430,20.0
227432,7.0
227433,5.0
227434,21.0
227435,37.0
227436,32.0
227439,36.0
227440,29.0
227441,18.0
227442,21.0
227444,79.0
227445,29.0
227446,42.0
227447,13.0
227448,7.0
227450,34.0
227451,58.0
227452,34.0
227454,19.0
227455,24.0
227457,6.0
227458,3.0
227459,9.0
227460,264.0
227461,192.0
227462,74.0
227463,31.0
227465,93.0
227466,117.0
227467,222.0
227471,236.0
227472,105.0
227473,187.0
227474,58.0
227475,22.0
227477,133.0
227478,92.0
227479,49.0
227480,16.0
227481,32.0
227482,54.0
227483,12.0
227484,44.0
227486,17.0
227487,101.0
227488,87.0
227490,55.0
227491,58.0
227492,63.0
227495,24.0
227496,67.0
227497,35.0
227498,48.0
227499,13.0
227500,7.0
227501,47.0
227502,31.0
227505,19.0
227506,27.0
227510,220.0
227511,132.0
227512,70.0
227513,22.0
227515,97.0
227516,115.0
227517,137.0
227519,139.0
227520,84.0
227521,117.0
227522,31.0
227523,16.0
227525,96.0
227526,100.0
227528,20.0
227529,28.0
227530,41.0
227532,30.0
227535,35.0
227539,15.0
227540,29.0
227541,24.0
227542,16.0
227543,18.0
227544,18.0
227545,63.0
227546,27.0
227547,34.0
227548,20.0
227549,11.0
227551,42.0
227552,50.0
227553,28.0
227554,15.0
227555,19.0
227556,24.0
227557,31.0
227558,25.0
227559,9.0
227560,21.0
227561,18.0
227562,12.0
227565,47.0
227566,45.0
227567,24.0
227568,14.0
227571,40.0
227572,22.0
227575,15.0
227578,37.0
227579,25.0
227582,16.0
227583,49.0
227584,40.0
227585,13.0
227588,107.0
227589,53.0
227590,69.0
227591,31.0
227592,20.0
227594,51.0
227595,70.0
227596,35.0
227597,16.0
227598,20.0
227599,26.0
227601,17.0
227602,16.0
227603,26.0
227606,13.0
227607,32.0
227608,24.0
227610,14.0
227611,37.0
227612,20.0
227613,21.0
227614,21.0
227615,22.0
227618,14.0
227623,10.0
227624,11.0
227625,26.0
227626,19.0
227627,11.0
227629,31.0
227630,18.0
227631,19.0
227634,17.0
227635,13.0
227638,9.0
227639,125.0
227640,66.0
227641,27.0
227643,46.0
227644,62.0
227645,81.0
227648,79.0
227649,54.0
227650,48.0
227651,17.0
227653,57.0
227654,44.0
227655,22.0
227656,25.0
227657,23.0
227658,49.0
227659,10.0
227661,88.0
227662,77.0
227663,25.0
227665,43.0
227666,43.0
227667,37.0
227671,50.0
227672,60.0
227673,46.0
227674,46.0
227675,45.0
227676,27.0
227677,18.0
227679,28.0
227680,30.0
227681,28.0
227684,22.0
227685,22.0
227689,76.0
227690,28.0
227691,50.0
227692,21.0
227693,13.0
227694,36.0
227695,48.0
227696,27.0
227698,13.0
227699,18.0
227702,50.0
227703,48.0
227704,25.0
227706,21.0
227707,41.0
227708,53.0
227709,21.0
227710,23.0
227711,25.0
227712,81.0
227713,38.0
227714,58.0
227715,27.0
227716,17.0
227718,54.0
227719,53.0
227720,34.0
227721,15.0
227722,17.0
227723,30.0
227724,8.0
227726,15.0
227727,15.0
227731,16.0
227732,16.0
227736,31.0
227737,47.0
227738,18.0
227741,19.0
227742,13.0
227745,12.0
227746,158.0
227747,110.0
227748,64.0
227750,56.0
227751,52.0
227752,90.0
227756,92.0
227757,57.0
227758,66.0
227759,25.0
227760,15.0
227761,65.0
227762,61.0
227763,30.0
227764,12.0
227765,16.0
227766,30.0
227768,18.0
227773,100.0
227774,95.0
227775,46.0
227778,77.0
227779,78.0
227780,85.0
227781,29.0
227784,80.0
227785,56.0
227786,58.0
227789,64.0
227790,37.0
227791,19.0
227793,17.0
227794,24.0
227795,16.0
227797,64.0
227798,56.0
227799,32.0
227801,23.0
227802,38.0
227803,40.0
227804,18.0
227805,13.0
227806,20.0
227807,82.0
227808,30.0
227809,55.0
227810,37.0
227811,17.0
227812,41.0
227813,61.0
227814,33.0
227815,12.0
227816,20.0
227817,26.0
227818,6.0
227819,11.0
227821,15.0
227822,28.0
227823,23.0
227825,13.0
227826,23.0
227827,27.0
227828,19.0
227830,15.0
227831,55.0
227832,22.0
227833,28.0
227834,28.0
227835,36.0
227836,20.0
227838,16.0
227839,16.0
227840,6.0
227848,30.0
227852,70.0
227853,44.0
227854,23.0
227856,33.0
227857,38.0
227858,55.0
227860,63.0
227861,27.0
227862,37.0
227863,15.0
227865,35.0
227866,34.0
227867,14.0
227870,20.0
227872,9.0
227873,48.0
227874,34.0
227875,16.0
227876,20.0
227877,28.0
227878,13.0
227879,66.0
227880,28.0
227881,43.0
227882,19.0
227883,12.0
227884,36.0
227885,42.0
227886,24.0
227887,10.0
227888,14.0
227889,19.0
227892,9.0
227893,17.0
227894,222.0
227895,139.0
227896,90.0
227899,62.0
227900,84.0
227901,113.0
227904,29.0
227905,131.0
227906,65.0
227907,91.0
227908,32.0
227912,63.0
227913,55.0
227914,78.0
227916,18.0
227917,34.0
227919,18.0
227920,12.0
227922,8.0
227924,10.0
227925,22.0
227927,13.0
227929,65.0
227930,23.0
227931,22.0
227932,19.0
227933,67.0
227934,32.0
227940,115.0
227941,84.0
227942,51.0
227944,34.0
227945,54.0
227946,73.0
227950,65.0
227951,38.0
227952,46.0
227955,43.0
227956,36.0
227958,12.0
227960,25.0
227961,10.0
227963,126.0
227964,82.0
227965,43.0
227966,45.0
227967,45.0
227968,78.0
227970,82.0
227971,40.0
227972,59.0
227973,25.0
227974,15.0
227975,55.0
227976,39.0
227977,25.0
227979,15.0
227980,27.0
227981,6.0
227982,17.0
227985,12.0
227990,32.0
227993,13.0
227994,49.0
227995,28.0
227998,15.0
228000,39.0
228001,19.0
228003,14.0
228004,25.0
228005,54.0
228006,41.0
228007,19.0
228008,18.0
228010,90.0
228011,44.0
228012,68.0
228013,30.0
228014,16.0
228017,54.0
228018,45.0
228019,29.0
228021,22.0
228022,28.0
228026,28.0
228028,11.0
228029,19.0
228030,40.0
228031,35.0
228033,19.0
228034,22.0
228035,52.0
228036,31.0
228037,31.0
228039,7.0
228040,34.0
228041,30.0
228042,18.0
228045,181.0
228046,126.0
228047,26.0
228050,66.0
228051,77.0
228052,112.0
228055,25.0
228056,95.0
228057,46.0
228058,72.0
228059,15.0
228060,6.0
228061,59.0
228062,50.0
228063,23.0
228065,24.0
228066,29.0
228068,9.0
228071,48.0
228072,27.0
228073,6.0
228076,10.0
228077,36.0
228078,21.0
228079,14.0
228080,11.0
228081,13.0
228082,60.0
228083,24.0
228084,32.0
228085,12.0
228086,7.0
228088,43.0
228089,32.0
228090,11.0
228091,14.0
228092,20.0
228093,68.0
228094,57.0
228095,17.0
228096,16.0
228097,31.0
228098,34.0
228099,16.0
228100,15.0
228101,16.0
228102,79.0
228103,30.0
228104,43.0
228105,17.0
228106,10.0
228107,37.0
228108,49.0
228109,31.0
228111,17.0
228112,24.0
228113,11.0
228114,37.0
228115,31.0
228117,19.0
228118,38.0
228119,31.0
228122,60.0
228123,21.0
228124,34.0
228127,26.0
228128,22.0
228132,13.0
228133,7.0
228134,4.0
228135,11.0
228136,57.0
228137,49.0
228138,21.0
228139,18.0
228140,30.0
228141,32.0
228142,11.0
228143,13.0
228144,13.0
228145,46.0
228146,17.0
228147,34.0
228149,9.0
228150,31.0
228151,28.0
228152,19.0
228155,13.0
228156,7.0
228158,10.0
228159,69.0
228160,48.0
228161,29.0
228163,30.0
228164,36.0
228165,53.0
228168,25.0
228169,42.0
228170,28.0
228171,32.0
228172,38.0
228173,17.0
228178,64.0
228179,41.0
228180,29.0
228181,38.0
228182,46.0
228185,42.0
228186,31.0
228187,32.0
228190,33.0
228191,18.0
228195,12.0
228196,73.0
228197,46.0
228198,18.0
228200,34.0
228201,46.0
228202,34.0
228203,72.0
228204,45.0
228205,51.0
228207,37.0
228208,55.0
228209,20.0
228211,13.0
228212,18.0
228213,6.0
228214,16.0
228217,18.0
228218,17.0
228219,14.0
228220,22.0
228225,45.0
228226,26.0
228228,22.0
228229,44.0
228230,23.0
228233,37.0
228234,31.0
228235,9.0
228237,15.0
228239,48.0
228240,37.0
228241,28.0
228242,15.0
228243,9.0
228244,27.0
228245,29.0
228246,16.0
228249,14.0
228251,7.0
228253,31.0
228254,39.0
228255,23.0
228256,11.0
228258,17.0
228259,25.0
228260,28.0
228261,13.0
228263,16.0
228264,66.0
228265,27.0
228266,37.0
228268,7.0
228269,31.0
228270,47.0
228271,26.0
228273,15.0
228274,19.0
228277,17.0
228282,29.0
228283,20.0
228284,17.0
228285,17.0
228286,18.0
228287,46.0
228288,19.0
228289,30.0
228290,21.0
228291,24.0
228295,12.0
228296,21.0
228297,18.0
228298,7.0
228299,13.0
228300,20.0
228301,15.0
228302,12.0
228303,12.0
228304,62.0
228305,22.0
228306,33.0
228307,14.0
228310,44.0
228311,31.0
228314,16.0
228316,45.0
228317,41.0
228320,18.0
228321,26.0
228322,37.0
228323,15.0
228324,13.0
228325,16.0
228326,56.0
228327,32.0
228328,38.0
228329,24.0
228330,14.0
228331,42.0
228332,33.0
228333,27.0
228335,11.0
228336,18.0
228337,12.0
228338,137.0
228339,101.0
228340,46.0
228342,63.0
228343,72.0
228344,85.0
228347,35.0
228348,88.0
228349,56.0
228350,68.0
228353,65.0
228354,46.0
228358,26.0
228362,33.0
228363,29.0
228364,10.0
228366,14.0
228367,30.0
228368,37.0
228371,52.0
228372,28.0
228373,35.0
228374,28.0
228375,17.0
228376,38.0
228377,31.0
228381,14.0
228383,18.0
228384,19.0
228386,9.0
228387,21.0
228388,40.0
228389,33.0
228392,63.0
228393,32.0
228394,31.0
228396,31.0
228397,47.0
228398,29.0
228401,19.0
228404,40.0
228405,40.0
228406,21.0
228408,23.0
228409,45.0
228410,43.0
228411,25.0
228412,26.0
228413,25.0
228414,72.0
228415,38.0
228416,38.0
228417,21.0
228419,41.0
228420,32.0
228421,23.0
228422,11.0
228423,17.0
228424,19.0
228426,69.0
228427,50.0
228430,28.0
228431,38.0
228432,46.0
228434,52.0
228435,26.0
228436,33.0
228439,38.0
228443,18.0
228446,117.0
228447,79.0
228448,43.0
228450,48.0
228451,57.0
228452,61.0
228456,66.0
228457,52.0
228458,48.0
228459,59.0
228460,47.0
228461,28.0
228464,28.0
228466,208.0
228467,134.0
228468,68.0
228471,66.0
228472,56.0
228473,118.0
228475,124.0
228476,67.0
228477,82.0
228478,38.0
228479,21.0
228481,78.0
228482,60.0
228483,39.0
228484,21.0
228485,22.0
228486,41.0
228487,7.0
228488,22.0
228491,232.0
228492,172.0
228493,50.0
228494,13.0
228496,83.0
228497,84.0
228498,128.0
228502,118.0
228503,73.0
228504,88.0
228505,23.0
228506,13.0
228508,81.0
228509,58.0
228510,36.0
228511,13.0
228512,23.0
228513,37.0
228515,21.0
228519,18.0
228520,17.0
228521,9.0
228522,7.0
228523,13.0
228524,24.0
228525,20.0
228528,70.0
228529,29.0
228530,28.0
228531,9.0
228532,30.0
228534,29.0
228537,18.0
228539,21.0
228540,20.0
228542,10.0
228543,18.0
228544,14.0
228547,86.0
228548,36.0
228549,18.0
228552,21.0
228553,47.0
228554,28.0
228556,10.0
228557,15.0
228558,13.0
228561,12.0
228563,21.0
228565,15.0
228567,17.0
228571,116.0
228572,70.0
228573,43.0
228574,41.0
228575,50.0
228576,68.0
228580,77.0
228581,46.0
228582,52.0
228583,25.0
228584,9.0
228585,51.0
228586,58.0
228588,14.0
228589,17.0
228590,41.0
228593,76.0
228594,32.0
228597,38.0
228598,42.0
228601,53.0
228602,30.0
228603,44.0
228606,36.0
228607,22.0
228608,11.0
228611,18.0
228614,147.0
228615,86.0
228616,44.0
228618,50.0
228619,59.0
228620,72.0
228623,83.0
228624,52.0
228625,66.0
228626,24.0
228628,47.0
228629,42.0
228630,21.0
228632,16.0
228633,26.0
228635,18.0
228636,20.0
228641,25.0
228642,14.0
228645,12.0
228646,56.0
228647,29.0
228648,28.0
228649,10.0
228651,16.0
228653,28.0
228655,13.0
228658,32.0
228659,32.0
228662,14.0
228663,19.0
228665,61.0
228666,24.0
228667,42.0
228668,28.0
228669,14.0
228670,41.0
228671,44.0
228672,26.0
228674,11.0
228675,17.0
228677,10.0
228678,17.0
228679,17.0
228683,18.0
228684,39.0
228685,26.0
228686,12.0
228687,13.0
228688,13.0
228689,46.0
228690,37.0
228691,33.0
228694,30.0
228695,32.0
228696,18.0
228699,154.0
228700,91.0
228701,50.0
228702,28.0
228703,16.0
228704,93.0
228705,105.0
228706,130.0
228708,14.0
228709,24.0
228710,152.0
228711,99.0
228712,135.0
228713,40.0
228714,16.0
228717,72.0
228718,77.0
228719,42.0
228721,32.0
228722,44.0
228723,6.0
228724,28.0
228725,22.0
228727,66.0
228728,43.0
228729,22.0
228731,48.0
228732,55.0
228733,58.0
228734,25.0
228737,51.0
228738,56.0
228739,56.0
228740,60.0
228741,36.0
228742,24.0
228744,28.0
228745,24.0
228746,98.0
228747,65.0
228748,25.0
228749,43.0
228750,48.0
228751,61.0
228755,70.0
228756,74.0
228757,42.0
228758,72.0
228759,70.0
228763,26.0
228764,5.0
228766,222.0
228767,146.0
228768,86.0
228771,106.0
228772,106.0
228773,119.0
228774,13.0
228777,166.0
228778,95.0
228779,111.0
228780,40.0
228784,93.0
228785,134.0
228786,56.0
228788,30.0
228789,48.0
228790,25.0
228793,66.0
228794,58.0
228795,21.0
228796,22.0
228797,37.0
228798,30.0
228799,15.0
228800,18.0
228801,20.0
228802,112.0
228803,41.0
228804,60.0
228805,36.0
228806,19.0
228808,55.0
228809,91.0
228810,56.0
228812,20.0
228813,30.0
228814,5.0
228816,18.0
228820,29.0
228821,20.0
228822,10.0
228823,14.0
228824,62.0
228825,36.0
228826,28.0
228827,7.0
228828,31.0
228829,69.0
228830,36.0
228833,17.0
228835,41.0
228836,49.0
228838,20.0
228839,33.0
228840,25.0
228842,19.0
228844,42.0
228845,55.0
228846,24.0
228848,23.0
228849,19.0
228850,14.0
228853,47.0
228854,45.0
228855,8.0
228857,26.0
228858,42.0
228859,37.0
228860,16.0
228861,24.0
228862,23.0
228863,78.0
228864,28.0
228865,40.0
228866,20.0
228867,12.0
228868,42.0
228869,38.0
228870,35.0
228872,14.0
228873,19.0
228875,156.0
228876,112.0
228877,25.0
228878,55.0
228879,60.0
228880,77.0
228882,26.0
228883,87.0
228884,41.0
228885,66.0
228886,19.0
228887,12.0
228888,47.0
228889,48.0
228892,27.0
228893,29.0
228899,60.0
228900,49.0
228901,16.0
228902,52.0
228903,37.0
228904,80.0
228908,70.0
228909,44.0
228910,61.0
228911,45.0
228912,40.0
228915,21.0
228916,5.0
228917,38.0
228918,31.0
228919,15.0
228920,48.0
228921,64.0
228922,32.0
228926,95.0
228927,57.0
228928,64.0
228929,42.0
228930,140.0
228931,54.0
228933,32.0
228934,35.0
228937,41.0
228939,14.0
228940,27.0
228941,25.0
228942,4.0
228945,66.0
228946,19.0
228947,43.0
228948,20.0
228949,12.0
228950,37.0
228951,52.0
228952,29.0
228953,8.0
228954,14.0
228955,18.0
228957,10.0
228959,149.0
228960,99.0
228961,52.0
228964,72.0
228965,77.0
228966,69.0
228969,103.0
228970,52.0
228971,66.0
228972,20.0
228973,11.0
228975,55.0
228976,52.0
228977,32.0
228979,23.0
228980,34.0
228982,12.0
228985,20.0
228986,56.0
228987,20.0
228989,20.0
228990,29.0
228991,37.0
228995,102.0
228996,26.0
228997,48.0
228998,23.0
228999,13.0
229000,38.0
229001,43.0
229002,29.0
229005,22.0
229006,13.0
229007,9.0
229008,16.0
229009,20.0
229010,29.0
229011,30.0
229012,19.0
229016,22.0
229017,41.0
229020,16.0
229021,12.0
229024,177.0
229025,97.0
229026,52.0
229029,76.0
229030,90.0
229031,116.0
229034,32.0
229035,103.0
229036,72.0
229037,75.0
229038,27.0
229039,11.0
229040,74.0
229041,57.0
229042,36.0
229044,41.0
229045,61.0
229046,20.0
229049,71.0
229050,72.0
229051,25.0
229052,7.0
229054,23.0
229055,44.0
229056,43.0
229057,25.0
229058,27.0
229059,21.0
229060,68.0
229061,45.0
229062,49.0
229063,24.0
229064,14.0
229065,48.0
229066,45.0
229067,30.0
229068,18.0
229069,36.0
229070,38.0
229072,7.0
229073,5.0
229074,17.0
229075,24.0
229076,33.0
229079,33.0
229080,24.0
229081,19.0
229082,21.0
229084,85.0
229085,29.0
229086,41.0
229087,13.0
229088,7.0
229090,34.0
229091,58.0
229092,34.0
229094,35.0
229095,40.0
229097,6.0
229098,3.0
229099,9.0
229100,296.0
229101,234.0
229102,64.0
229103,23.0
229105,94.0
229106,117.0
229107,193.0
229111,212.0
229112,112.0
229113,191.0
229114,47.0
229115,22.0
229117,133.0
229118,92.0
229119,49.0
229120,44.0
229121,69.0
229122,93.0
229123,12.0
229124,44.0
229126,13.0
229127,102.0
229128,93.0
229130,52.0
229131,59.0
229132,63.0
229135,24.0
229136,66.0
229137,35.0
229138,51.0
229139,13.0
229140,7.0
229141,47.0
229142,31.0
229145,46.0
229146,52.0
229150,208.0
229151,132.0
229152,70.0
229153,16.0
229155,103.0
229156,115.0
229157,139.0
229159,136.0
229160,98.0
229161,119.0
229162,31.0
229163,16.0
229165,96.0
229166,96.0
229168,39.0
229169,55.0
229170,76.0
229172,30.0
229175,36.0
229179,17.0
229180,24.0
229181,24.0
229182,15.0
229183,18.0
229184,18.0
229185,60.0
229186,27.0
229187,35.0
229188,20.0
229189,11.0
229191,42.0
229192,50.0
229193,28.0
229194,32.0
229195,29.0
229196,41.0
229197,31.0
229198,24.0
229200,9.0
229201,19.0
229202,19.0
229203,12.0
229206,47.0
229207,19.0
229208,29.0
229209,14.0
229212,40.0
229213,22.0
229216,34.0
229219,37.0
229220,25.0
229223,17.0
229224,42.0
229225,37.0
229226,13.0
229229,112.0
229230,47.0
229231,74.0
229232,31.0
229233,20.0
229235,52.0
229236,70.0
229237,35.0
229238,25.0
229239,34.0
229240,42.0
229242,17.0
229243,16.0
229244,26.0
229247,12.0
229248,30.0
229249,23.0
229251,15.0
229252,37.0
229253,20.0
229254,18.0
229255,21.0
229256,31.0
229259,27.0
229264,8.0
229265,12.0
229266,25.0
229267,20.0
229268,11.0
229270,31.0
229271,14.0
229272,19.0
229275,17.0
229276,13.0
229279,14.0
229280,93.0
229281,66.0
229282,39.0
229284,45.0
229285,60.0
229286,78.0
229289,78.0
229290,54.0
229291,55.0
229292,18.0
229294,56.0
229295,36.0
229296,22.0
229297,51.0
229298,48.0
229299,71.0
229300,10.0
229302,88.0
229303,74.0
229304,13.0
229306,41.0
229307,43.0
229308,38.0
229312,57.0
229313,60.0
229314,43.0
229315,46.0
229316,44.0
229317,31.0
229318,37.0
229320,48.0
229321,29.0
229322,28.0
229325,20.0
229326,21.0
229330,73.0
229331,28.0
229332,49.0
229333,21.0
229334,13.0
229335,36.0
229336,48.0
229337,27.0
229339,40.0
229340,51.0
229343,65.0
229344,61.0
229345,33.0
229347,22.0
229348,40.0
229349,45.0
229350,21.0
229351,24.0
229352,24.0
229353,84.0
229354,38.0
229355,60.0
229356,27.0
229357,17.0
229359,54.0
229360,53.0
229361,35.0
229362,36.0
229363,46.0
229364,64.0
229365,8.0
229367,15.0
229368,15.0
229371,15.0
229372,16.0
229376,31.0
229377,13.0
229378,17.0
229381,19.0
229382,13.0
229385,22.0
229386,158.0
229387,110.0
229388,58.0
229390,52.0
229391,57.0
229392,90.0
229396,90.0
229397,47.0
229398,68.0
229399,25.0
229400,15.0
229401,66.0
229402,43.0
229403,30.0
229404,33.0
229405,32.0
229406,53.0
229408,18.0
229413,131.0
229414,71.0
229415,59.0
229418,77.0
229419,77.0
229420,97.0
229421,25.0
229424,67.0
229425,56.0
229426,81.0
229429,63.0
229430,34.0
229431,19.0
229433,66.0
229434,78.0
229435,13.0
229437,64.0
229438,56.0
229439,32.0
229441,18.0
229442,35.0
229443,49.0
229444,18.0
229445,18.0
229446,19.0
229447,83.0
229448,30.0
229449,55.0
229450,27.0
229451,17.0
229452,43.0
229453,54.0
229454,33.0
229455,24.0
229456,40.0
229457,44.0
229458,6.0
229459,11.0
229461,11.0
229462,29.0
229463,24.0
229465,11.0
229466,21.0
229467,23.0
229468,19.0
229470,15.0
229471,55.0
229472,22.0
229473,28.0
229474,28.0
229475,36.0
229476,20.0
229478,24.0
229479,31.0
229480,6.0
229488,30.0
229491,70.0
229492,52.0
229493,23.0
229495,31.0
229496,40.0
229497,46.0
229499,57.0
229500,27.0
229501,39.0
229502,14.0
229504,35.0
229505,28.0
229506,14.0
229509,42.0
229511,9.0
229512,49.0
229513,34.0
229514,10.0
229515,23.0
229516,27.0
229517,13.0
229518,69.0
229519,28.0
229520,44.0
229521,19.0
229522,12.0
229523,36.0
229524,42.0
229525,24.0
229526,24.0
229527,36.0
229528,47.0
229531,9.0
229532,17.0
229533,204.0
229534,139.0
229535,74.0
229538,54.0
229539,79.0
229540,112.0
229543,28.0
229544,121.0
229545,65.0
229546,95.0
229547,32.0
229551,63.0
229552,55.0
229553,45.0
229555,39.0
229556,64.0
229558,18.0
229559,10.0
229561,9.0
229563,9.0
229564,22.0
229566,10.0
229568,57.0
229569,23.0
229570,20.0
229571,22.0
229572,67.0
229573,32.0
229579,113.0
229580,84.0
229581,43.0
229583,36.0
229584,45.0
229585,72.0
229589,67.0
229590,38.0
229591,48.0
229594,44.0
229595,36.0
229597,26.0
229599,49.0
229600,10.0
229602,124.0
229603,80.0
229604,35.0
229605,44.0
229606,43.0
229607,76.0
229609,74.0
229610,40.0
229611,59.0
229612,25.0
229613,15.0
229614,56.0
229615,39.0
229616,26.0
229618,28.0
